Target,Average Shift,SD,SE,CV,run
p-MAPK_ch2,1042.9137524999999,58.41502218537451,29.207511092687255,5.601136435812272,XPP-005g
p-Akt_473_ch1,692.44124,49.57924971271577,24.789624856357886,7.160065988085253,XPP-005g
p-Akt_473_ch2,490.06861325,29.45282538274199,14.726412691370996,6.009939136362758,XPP-005g
p-p53_ch1,355.54092749999995,21.474656083856157,10.737328041928079,6.039995517493878,XPP-005g
p-p53_ch2,603.433215,60.557451954929206,30.278725977464603,10.03548536103191,XPP-005g
p-Src_ch1,1042.2279975,31.288501193289854,15.644250596644927,3.0020783617732216,XPP-005g
p-Src_ch2,1314.2447975,51.41600418814973,25.708002094074864,3.91220907139636,XPP-005g
hydroxy-HIF_ch1,730.28728,58.826309269405584,29.413154634702792,8.055228521768253,XPP-005g
thermal,0.04544250000000005,0.36836410712319057,0.18418205356159528,810.6158488709692,XPP-006a
p-c-Abl_ch1,220.15686125000002,31.358696306195885,15.679348153097942,14.243796958290748,XPP-006a
p-c-Abl_ch2,159.1142575,14.747946495359955,7.373973247679977,9.268777498056673,XPP-006a
hydroxy-HIF_ch2,241.13279,52.67866696776053,26.339333483880264,21.846330798793698,XPP-006a
p-PDK1_ch1,484.5725474999999,66.14888891536026,33.07444445768013,13.650977393712191,XPP-006a
p-PDK1_ch2,308.0857475,42.41434925670794,21.20717462835397,13.767059852941731,XPP-006a
p-GSK3b_ch1,491.1946475,59.07151912106206,29.53575956053103,12.026091778832354,XPP-006a
p-GSK3b_ch2,267.9230725,25.023228598161207,12.511614299080604,9.3397064928632485,XPP-006a
p-p70S6K_ch1,304.94706325000004,21.929419655802754,10.964709827901377,7.191221788492745,XPP-006a
p-p70S6K_ch2,219.8115575,24.447810493344107,12.223905246672054,11.122167902087728,XPP-006a
p-S6_235_ch1,356.2228575,65.44628188871134,32.72314094435567,18.37228591899422,XPP-006a
p-S6_235_ch2,168.22128250000003,9.191342774000239,4.595671387000119,5.463840625516713,XPP-006a
p-Rb_780_ch1,3057.4642325,299.29461433756063,149.64730716878032,9.788981704385666,XPP-006a
p-Rb_780_ch2,1594.1926575,83.12754006230426,41.56377003115213,5.21439737356865,XPP-006a
p-Akt_308_ch1,109.46263250000001,8.444110170754122,4.222055085377061,7.714148634927194,XPP-006a
p-Akt_308_ch2,100.77230750000001,22.898603436017666,11.449301718008833,22.723111144416002,XPP-006a
p-S6_240_ch1,509.1927574999999,49.25912608295711,24.629563041478555,9.673964399023708,XPP-006a
p-S6_240_ch2,264.3542275,29.96695997755195,14.983479988775976,11.335911008857218,XPP-006a
p-Rb_807_ch1,4239.6869175,309.7757931758663,178.84913757851623,7.306572376776598,XPP-006a
p-Rb_807_ch2,2430.5226924999997,203.47813258619888,101.73906629309944,8.371784933919061,XPP-006a
p-mTOR_ch1,107.51937250000002,12.903117184973809,6.451558592486904,12.000737062498953,XPP-006a
p-mTOR_ch2,111.7851225,32.14149724684843,16.070748623424215,28.752929305819237,XPP-006a
p-MAPK_ch1,206.41908,25.105147812234808,12.552573906117404,12.162222509777102,XPP-006a
p-MAPK_ch2,144.91546825000003,34.007492808553835,17.003746404276917,23.467124123620824,XPP-006a
p-Akt_473_ch1,321.4630475,45.376388499930975,22.688194249965488,14.115584622500343,XPP-006a
p-Akt_473_ch2,86.66577250000002,9.258815677099307,4.629407838549653,10.68335908169434,XPP-006a
p-p53_ch1,186.0869725,28.476052576785175,14.238026288392588,15.302550304420247,XPP-006a
p-p53_ch2,163.58849750000002,11.894506674931915,5.947253337465957,7.270992066500222,XPP-006a
p-Src_ch1,347.8726975,6.567583998701512,3.283791999350756,1.8879274073244887,XPP-006a
p-Src_ch2,334.8418725,22.519746417514703,11.259873208757352,6.725486943845323,XPP-006a
hydroxy-HIF_ch1,190.07386000000002,38.36939064539544,19.18469532269772,20.186568866121537,XPP-006a
thermal,-0.11621749999999942,0.16911514469930647,0.08455757234965323,-145.5160752032244,XPP-006b
p-c-Abl_ch1,300.772785,52.31192869895697,26.155964349478484,17.39250733704413,XPP-006b
p-c-Abl_ch2,457.63227724999996,110.6305442679776,55.3152721339888,24.174550128495685,XPP-006b
hydroxy-HIF_ch2,447.16684,10.662353309332081,5.331176654666041,2.38442396787116,XPP-006b
p-PDK1_ch1,903.3777875,62.44390327672777,31.221951638363883,6.912269057393419,XPP-006b
p-PDK1_ch2,1297.1423874999998,70.51809071087119,35.259045355435596,5.436418653065657,XPP-006b
p-GSK3b_ch1,860.7392875,72.3255475109591,36.16277375547955,8.402724095588479,XPP-006b
p-GSK3b_ch2,959.3222625000001,70.30503972525132,35.15251986262566,7.328615468803562,XPP-006b
p-p70S6K_ch1,587.7823175000001,20.978965381549845,10.489482690774922,3.5691725928025795,XPP-006b
p-p70S6K_ch2,831.62928,51.69474250667366,25.84737125333683,6.216080139298807,XPP-006b
p-S6_235_ch1,539.0010575,81.74161282639344,40.87080641319672,15.165390065379128,XPP-006b
p-S6_235_ch2,1596.1369825000002,197.14898484224867,98.57449242112433,12.351633162052158,XPP-006b
p-Rb_780_ch1,852.8786325,66.4674279629441,33.23371398147205,7.793304396442843,XPP-006b
p-Rb_780_ch2,5793.7226575,417.1213094342697,208.56065471713484,7.19953877830697,XPP-006b
p-Akt_308_ch1,202.76692500000001,30.507710874422532,15.253855437211266,15.04570376772372,XPP-006b
p-Akt_308_ch2,305.0285075,70.15222182990075,35.07611091495038,22.998578855748672,XPP-006b
p-S6_240_ch1,702.5436075,79.03056582396884,39.51528291198442,11.249204317038618,XPP-006b
p-S6_240_ch2,1517.7767575,181.8231925322876,90.9115962661438,11.979574178733436,XPP-006b
p-Rb_807_ch1,1103.90615525,101.75771615932136,50.87885807966068,9.217968001661921,XPP-006b
p-Rb_807_ch2,7913.07517625,273.2182038808768,136.6091019404384,3.4527436906059403,XPP-006b
p-mTOR_ch1,201.76384,20.390873909386308,10.195436954693154,10.106307408397019,XPP-006b
p-mTOR_ch2,300.3829925,50.63825063846861,25.319125319234306,16.85789538782513,XPP-006b
p-MAPK_ch1,303.00566175,74.03510589642545,37.017552948212725,24.43357179164176,XPP-006b
p-MAPK_ch2,428.1749325,80.94142000939588,40.47071000469794,18.903820346698105,XPP-006b
p-Akt_473_ch1,469.6067325,64.75989865966055,32.379949329830275,13.79024067966499,XPP-006b
p-Akt_473_ch2,653.3701100000001,77.70482963562924,38.85241481781462,11.892926910236104,XPP-006b
p-p53_ch1,261.20923,5.933841595697112,2.966920797848556,2.271681439318631,XPP-006b
p-p53_ch2,446.89378750000003,91.32040751651918,45.66020375825959,20.43447684233453,XPP-006b
p-Src_ch1,679.159099375,50.990715641844524,25.495357820922262,7.50791908534672,XPP-006b
p-Src_ch2,753.0635625,42.130682443984135,21.065341221992067,5.594571898302958,XPP-006b
hydroxy-HIF_ch1,346.3350525,16.89499494207185,8.447497471035925,4.878222640219719,XPP-006b
thermal,1.387596625,4.464000806989102,2.232000403494551,321.70738430479406,XPP-006c
p-c-Abl_ch1,226.51033999999999,28.112538790516425,14.056269395258212,12.411150321224376,XPP-006c
p-c-Abl_ch2,290.06539250000003,10.58275467285812,5.29137733642906,3.6484030658218285,XPP-006c
hydroxy-HIF_ch2,261.21545075,43.71297404045128,21.85648702022564,16.7344519303674,XPP-006c
p-PDK1_ch1,1307.58540575,179.28998693979915,89.64499346989957,13.711531663735773,XPP-006c
p-PDK1_ch2,775.9325057499999,147.94627685891038,73.97313842945519,19.066900247452406,XPP-006c
p-GSK3b_ch1,904.04710575,116.04257993004123,58.021289965020614,12.835899721593819,XPP-006c
p-GSK3b_ch2,730.5940557499999,50.538650055873106,25.269325027936553,6.9174734803983675,XPP-006c
p-p70S6K_ch1,421.67636325,56.456256765752926,28.228128382876463,13.388527716048815,XPP-006c
p-p70S6K_ch2,425.31418075,5.169198963182457,2.5845994815912285,1.215383638059535,XPP-006c
p-S6_235_ch1,359.145615,53.93004558230964,31.13652633435526,15.016206054001143,XPP-006c
p-S6_235_ch2,509.62101499999994,50.71381670478635,25.356908352393177,9.951280502980506,XPP-006c
p-Rb_780_ch1,2381.8978150000003,271.8329849486753,135.91649247433764,11.412453684486682,XPP-006c
p-Rb_780_ch2,4294.92544,267.1151011406677,133.55755057033386,6.219318702321122,XPP-006c
p-Akt_308_ch1,137.47946499999998,14.82505313805654,7.41252656902827,10.783467289501411,XPP-006c
p-Akt_308_ch2,226.38993250000001,18.286501603598893,9.143250801799446,8.077435865483503,XPP-006c
p-S6_240_ch1,554.93749,86.3250434283654,43.1625217141827,15.555813940118805,XPP-006c
p-S6_240_ch2,586.1575149999999,33.241991935201504,16.620995967600752,5.671170476284265,XPP-006c
p-Rb_807_ch1,3457.9632325000002,316.9935720729002,158.4967860364501,9.167060224747491,XPP-006c
p-Rb_807_ch2,5591.876490000001,395.58040775021885,197.79020387510943,7.0741978736053746,XPP-006c
p-mTOR_ch1,161.5100025,36.19385027659752,18.09692513829876,22.40966486060052,XPP-006c
p-mTOR_ch2,198.9661575,29.425390928591355,14.712695464295678,14.789143690726075,XPP-006c
p-MAPK_ch1,274.68251250000003,61.801413552283435,30.900706776141718,22.499216637347246,XPP-006c
p-MAPK_ch2,278.9167875,45.731794823187194,22.865897411593597,16.396214524443852,XPP-006c
p-Akt_473_ch1,339.674512875,51.754617362662216,25.877308681331108,15.236532445314166,XPP-006c
p-Akt_473_ch2,512.99093325,63.650758190017626,31.825379095008813,12.407774497448708,XPP-006c
p-p53_ch1,276.56733075,42.835614718439246,21.417807359219623,15.488313316788679,XPP-006c
p-p53_ch2,382.74696075,57.54946851026081,28.774734255130404,15.035904765250525,XPP-006c
p-Src_ch1,623.50628075,73.1236621361547,36.56183106807735,11.727814842249238,XPP-006c
p-Src_ch2,488.16561075000004,21.395936480563297,10.697968240281648,4.382925795959152,XPP-006c
hydroxy-HIF_ch1,297.75857825,69.31686593476097,34.658432967380485,23.27955296608183,XPP-006c
thermal,0.04022424999999963,0.13490106279974207,0.06745053139987103,335.3724750610473,XPP-006d
p-c-Abl_ch1,200.22235575000002,103.78774128330097,51.89387064165049,51.83624021130366,XPP-006d
p-c-Abl_ch2,245.34078075000002,24.842209633813955,12.421104816906977,10.125593290227577,XPP-006d
hydroxy-HIF_ch2,254.16651425,38.869549035170934,19.434774517585467,15.29294649606697,XPP-006d
p-PDK1_ch1,331.79280675,89.98697317893665,44.993486589468326,27.121435832314546,XPP-006d
p-PDK1_ch2,423.53743174999994,30.55112232530641,15.275561162653204,7.213322845887142,XPP-006d
p-GSK3b_ch1,455.4539817499999,87.42020074884962,43.71010037442481,19.19407980866766,XPP-006d
p-GSK3b_ch2,680.8277567499999,298.39111993641836,149.19555996820918,43.82769606233719,XPP-006d
p-p70S6K_ch1,317.39628425,37.04380034085449,18.521900170427244,11.671151232405926,XPP-006d
p-p70S6K_ch2,420.97293675000003,83.17560176343493,41.58780088171746,19.7579451081982,XPP-006d
p-S6_235_ch1,225.23100825,65.1867057675809,32.59335288379045,28.942154223820516,XPP-006d
p-S6_235_ch2,385.63882574999997,114.36285057404882,57.18142528702441,29.65542962424313,XPP-006d
p-Rb_780_ch1,1788.2360832499999,457.35548475914226,228.67774237957113,25.575788848188836,XPP-006d
p-Rb_780_ch2,2650.40902575,1005.5568444399166,502.7784222199583,37.93968533424266,XPP-006d
p-Akt_308_ch1,175.92651325000003,37.82482019426224,18.91241009713112,21.50035233206228,XPP-006d
p-Akt_308_ch2,181.22691075000003,30.73495001144502,15.36747500572251,16.959374236557753,XPP-006d
p-S6_240_ch1,348.56570825,99.50293517491075,49.75146758745537,28.54639249353375,XPP-006d
p-S6_240_ch2,583.84568325,193.3244077503149,96.66220387515745,33.11224409062459,XPP-006d
p-Rb_807_ch1,2751.7989157500006,509.61561441585616,254.80780720792808,18.519362425032458,XPP-006d
p-Rb_807_ch2,4906.1525955,710.2109261595427,355.10546307977137,14.475924104173998,XPP-006d
p-mTOR_ch1,142.68598325,34.114545284233245,17.057272642116622,23.908827277351538,XPP-006d
p-mTOR_ch2,171.9240305625,28.778871195795634,14.389435597897817,16.739295316447095,XPP-006d
p-MAPK_ch1,210.1948175,42.99193717257263,21.495968586286313,20.45337638858419,XPP-006d
p-MAPK_ch2,227.920085,50.21296785167777,25.106483925838884,22.030953459708375,XPP-006d
p-Akt_473_ch1,158.486879625,33.370389138897885,16.685194569448942,21.055616223788647,XPP-006d
p-Akt_473_ch2,396.55555675,73.8482016889109,36.92410084445545,18.62241000835778,XPP-006d
p-p53_ch1,241.13220675000002,2.7701456748698425,1.3850728374349213,1.1488078312748415,XPP-006d
p-p53_ch2,261.27355925,54.9420673855443,27.47103369277215,21.02856008210647,XPP-006d
p-Src_ch1,442.92063175,37.729517505120114,18.864758752560057,8.5183472614606,XPP-006d
p-Src_ch2,511.0257067499999,222.8731810420297,111.43659052101485,43.61290989830028,XPP-006d
hydroxy-HIF_ch1,222.82911675,18.77058645778548,9.38529322889274,8.423758408038244,XPP-006d
thermal,0.10095374999999995,0.3145521970496309,0.15727609852481544,311.58049804948405,XPP-006e
p-c-Abl_ch1,285.487875,26.71007316431561,13.355036582157805,9.355939604901122,XPP-006e
p-c-Abl_ch2,273.25760249999996,56.15038997802506,28.07519498901253,20.54851885704628,XPP-006e
hydroxy-HIF_ch2,310.735265,19.3694825502688,9.6847412751344,6.233435574256046,XPP-006e
p-PDK1_ch1,771.0094799999999,204.121455464257,102.0607277321285,26.474571423461228,XPP-006e
p-PDK1_ch2,653.799405,69.4975599356493,34.74877996782465,10.629798590234158,XPP-006e
p-GSK3b_ch1,488.01340500000003,38.27924638455104,19.13962319227552,7.8438923997489445,XPP-006e
p-GSK3b_ch2,901.889455,109.92303202415086,54.96151601207543,12.188082631939727,XPP-006e
p-p70S6K_ch1,333.85175499999997,40.39748280288226,20.19874140144113,12.100425472641971,XPP-006e
p-p70S6K_ch2,521.9856675,65.1408011539799,32.57040057698995,12.479423327074377,XPP-006e
p-S6_235_ch1,273.39660416666663,44.59379825607292,25.74624142733157,16.31102858501047,XPP-006e
p-S6_235_ch2,542.7025193750001,43.36667320536434,21.68333660268217,7.990873758114722,XPP-006e
p-Rb_780_ch1,2706.098255,181.6190758540959,90.80953792704796,6.711473817276303,XPP-006e
p-Rb_780_ch2,886.290605,110.9918702953621,55.49593514768105,12.523191565971986,XPP-006e
p-Akt_308_ch1,196.07710249999997,44.942843403873454,22.471421701936727,22.921005477359838,XPP-006e
p-Akt_308_ch2,163.4025675,17.26967603881512,8.63483801940756,10.568791116954218,XPP-006e
p-S6_240_ch1,538.5288300000001,119.35901913260123,59.67950956630062,22.163905158541134,XPP-006e
p-S6_240_ch2,647.744805,62.88205910636067,31.441029553180336,9.707844605000062,XPP-006e
p-Rb_807_ch1,4003.0743775,354.17721425647375,177.08860712823687,8.84763011767132,XPP-006e
p-Rb_807_ch2,1180.3685375,74.19840428304303,37.099202141521516,6.28603710839277,XPP-006e
p-mTOR_ch1,172.368255,14.617236401683453,7.308618200841726,8.48023692163238,XPP-006e
p-mTOR_ch2,199.29897333333332,34.045186456040035,19.655997565005716,17.08246956149567,XPP-006e
p-MAPK_ch1,289.9619275,19.758898272522483,9.879449136261242,6.8143078102977785,XPP-006e
p-MAPK_ch2,324.9857025,36.80504908193836,18.40252454096918,11.325128705296923,XPP-006e
p-Akt_473_ch1,215.2119775,50.73817711476066,25.36908855738033,23.575907672127897,XPP-006e
p-Akt_473_ch2,501.1220175,49.578605486888144,24.789302743444072,9.893519692913541,XPP-006e
p-p53_ch1,300.55267249999997,25.27027667918759,12.635138339593794,8.407936109497609,XPP-006e
p-p53_ch2,272.2915,15.698391869630049,7.849195934815024,5.7652889897885355,XPP-006e
p-Src_ch1,633.0737300000001,61.86646916601915,30.933234583009575,9.772395573264294,XPP-006e
p-Src_ch2,667.3171050000001,29.511466476764053,14.755733238382026,4.422405218694949,XPP-006e
hydroxy-HIF_ch1,298.016165,51.87322305862406,25.93661152931203,17.406177634231373,XPP-006e
thermal,-0.047559999999999825,0.39429571095181887,0.19714785547590943,-829.0490137759049,XPP-006f
p-c-Abl_ch1,395.35874925,81.17268211809137,40.58634105904569,20.53139895653678,XPP-006f
p-c-Abl_ch2,250.79476325,56.88094308857556,28.44047154428778,22.680275437758993,XPP-006f
hydroxy-HIF_ch2,293.05576,44.33485912864231,22.167429564321154,15.128472181758962,XPP-006f
p-PDK1_ch1,1150.7792125,137.61376024599613,68.80688012299807,11.958311268678406,XPP-006f
p-PDK1_ch2,566.3060375,93.49044966592393,46.745224832961966,16.508820933402806,XPP-006f
p-GSK3b_ch1,1615.8157375,115.63292524782904,57.81646262391452,7.156318790825555,XPP-006f
p-GSK3b_ch2,356.01391250000006,25.954875887249006,12.977437943624503,7.290410564291923,XPP-006f
p-p70S6K_ch1,788.4021225,70.60606978325325,35.30303489162662,8.955591032576557,XPP-006f
p-S6_235_ch1,1900.3086225000002,122.92863846896454,61.46431923448227,6.468877581960481,XPP-006f
p-p70S6K_ch2,320.0178408333333,58.24557629746773,33.62809915444788,18.200727854983022,XPP-006f
p-S6_235_ch2,263.9780475,32.896975893575686,16.448487946787843,12.462011976043456,XPP-006f
p-Rb_780_ch1,5995.6925143749995,316.4169745428388,158.2084872714194,5.277404966719221,XPP-006f
p-Rb_780_ch2,2245.77739,149.8033369382894,74.9016684691447,6.670444613314473,XPP-006f
p-Akt_308_ch1,262.02161,38.58860342963538,19.29430171481769,14.727259873578891,XPP-006f
p-Akt_308_ch2,166.74280249999998,32.003101531748854,16.001550765874427,19.1930932261672,XPP-006f
p-S6_240_ch1,1740.07674,181.79309527662681,90.89654763831341,10.447418271715236,XPP-006f
p-S6_240_ch2,328.71339,67.88592478287873,33.942962391439366,20.652010793621375,XPP-006f
p-Rb_807_ch1,8059.46878,454.3150516200692,227.1575258100346,5.637034698210831,XPP-006f
p-Rb_807_ch2,3641.7201925,296.53296662138683,148.26648331069342,8.142662009895393,XPP-006f
p-mTOR_ch1,319.87417500000004,22.861657928437765,11.430828964218883,7.147078356181071,XPP-006f
p-mTOR_ch2,173.646415,35.19670104427071,17.598350522135355,20.269178056034566,XPP-006f
p-MAPK_ch1,388.3161775,45.38623967030786,22.69311983515393,11.687960043927829,XPP-006f
p-MAPK_ch2,202.73423499999998,24.188368093390807,12.094184046695403,11.931072269757898,XPP-006f
p-Akt_473_ch1,719.07635,25.78971113545604,12.89485556772802,3.586505262682612,XPP-006f
p-Akt_473_ch2,314.8248225,24.764425883268363,12.382212941634181,7.866096988990874,XPP-006f
p-p53_ch1,374.6167075,98.51718698849261,49.258593494246306,26.298129532434857,XPP-006f
p-p53_ch2,275.03534,37.40223709879487,18.701118549397435,13.599065886876527,XPP-006f
p-Src_ch1,828.4110149999999,68.81250047965483,34.406250239827415,8.30656512693217,XPP-006f
p-Src_ch2,554.289588125,114.09714558805585,57.048572794027926,20.58439271320488,XPP-006f
hydroxy-HIF_ch1,428.193765,53.67629156411884,26.83814578205942,12.53551451505111,XPP-006f
thermal,-0.1363487499999998,0.592390407067347,0.2961952035336735,-434.46706117023285,XPP-006g
p-c-Abl_ch1,324.593205,39.37486725808483,19.687433629042413,12.13052727277049,XPP-006g
p-c-Abl_ch2,250.56043000000003,12.643605962210053,6.3218029811050265,5.046130373503131,XPP-006g
hydroxy-HIF_ch2,273.3917525,34.46546487127318,17.23273243563659,12.606622019906464,XPP-006g
p-PDK1_ch1,655.1377175,78.1726244593123,39.08631222965615,11.932243003443364,XPP-006g
p-PDK1_ch2,447.32616749999994,28.203608963511485,14.101804481755742,6.304931616483511,XPP-006g
p-GSK3b_ch1,1028.0676675,67.4611201989709,33.73056009948545,6.5619338426447404,XPP-006g
p-GSK3b_ch2,454.99574249999995,60.67733193845263,30.338665969226316,13.335802134116154,XPP-006g
p-p70S6K_ch1,508.3739425,69.07181505131233,34.535907525656164,13.586812634739303,XPP-006g
p-p70S6K_ch2,335.772965,28.25290470392191,14.126452351960955,8.414288119927079,XPP-006g
p-S6_235_ch1,713.091075,66.12345427993004,33.06172713996502,9.272792297944557,XPP-006g
p-S6_235_ch2,235.47167499999998,26.71988495864706,13.35994247932353,11.347388155559289,XPP-006g
p-Rb_780_ch1,4538.543625,383.79168126809765,191.89584063404882,8.45627392791884,XPP-006g
p-Rb_780_ch2,2382.004425,115.36298090543049,57.681490452715245,4.843105230815451,XPP-006g
p-Akt_308_ch1,196.3406125,17.568647138315022,8.784323569157511,8.94804539652489,XPP-006g
p-Akt_308_ch2,145.36804999999998,34.28401922454785,17.142009612273924,23.584287760995522,XPP-006g
p-S6_240_ch1,816.386275,50.67381098743214,25.33690549371607,6.207087568618439,XPP-006g
p-S6_240_ch2,359.33697499999994,29.241114035150304,14.620557017575152,8.137518838730779,XPP-006g
p-Rb_807_ch1,6047.3996475,479.6283635934654,239.8141817967327,7.931150437390791,XPP-006g
p-Rb_807_ch2,3640.327655,392.3898191165078,196.1949095582539,10.778969815465905,XPP-006g
p-mTOR_ch1,238.410465,32.38625103877363,16.193125519386815,13.584240540268913,XPP-006g
p-mTOR_ch2,144.307371875,13.461548074749395,6.730774037374697,9.328385584078044,XPP-006g
p-MAPK_ch1,354.10742,30.485539624556843,15.242769812278421,8.609121950778903,XPP-006g
p-MAPK_ch2,241.4696455,21.122845847762818,10.561422923881409,8.747619521296235,XPP-006g
p-Akt_473_ch1,585.41983375,48.37099523855978,24.18549761927989,8.26261640790536,XPP-006g
p-Akt_473_ch2,166.037125,13.687165746904112,6.843582873452056,8.243436970439058,XPP-006g
p-p53_ch1,336.6063425,34.976919817842266,17.488459908921133,10.39104597912984,XPP-006g
p-p53_ch2,263.36268,12.676096875114665,6.338048437557332,4.813171279664478,XPP-006g
p-Src_ch1,618.2885924999999,60.836172436546,30.418086218273,9.83944604097576,XPP-006g
p-Src_ch2,516.6888425,50.778374963979545,25.389187481989772,9.827650761392153,XPP-006g
hydroxy-HIF_ch1,323.98216,15.918995086058624,7.959497543029312,4.913540636329674,XPP-006g
thermal,0.16552249999999802,0.6788807082433549,0.33944035412167745,410.14406394500025,XPP-007a
p-c-Abl_ch1,297.814415,23.052509381806278,11.526254690903139,7.740561981127166,XPP-007a
p-c-Abl_ch2,295.29011,37.68500783568758,18.84250391784379,12.762028445750376,XPP-007a
hydroxy-HIF_ch2,286.840834,19.76918134972052,9.88459067486026,6.892038721976565,XPP-007a
p-PDK1_ch1,731.0744650000001,48.18880334133647,24.094401670668233,6.591504100931286,XPP-007a
p-PDK1_ch2,602.20964,22.602770654999315,11.301385327499657,3.753306017319702,XPP-007a
p-GSK3b_ch1,1133.10579,46.48999260037034,23.24499630018517,4.102881920704892,XPP-007a
p-GSK3b_ch2,602.445215,29.99000549194128,14.99500274597064,4.9780469236428875,XPP-007a
p-p70S6K_ch1,565.6211483333333,36.59853065622209,21.130171526314594,6.470502519940034,XPP-007a
p-p70S6K_ch2,482.67234675,14.286114523777256,7.143057261888628,2.9597955258822286,XPP-007a
p-S6_235_ch1,658.82731,58.470503131657466,29.235251565828733,8.874936154613486,XPP-007a
p-S6_235_ch2,359.465735,62.167736273863696,31.083868136931848,17.294481843690527,XPP-007a
p-Rb_780_ch1,4663.19871,182.80322187382032,91.40161093691016,3.9201250738427214,XPP-007a
p-Rb_780_ch2,4704.336185,240.33006064226234,120.16503032113117,5.108692304103736,XPP-007a
p-Akt_308_ch1,215.644185,17.88040966029583,8.940204830147914,8.291626162001926,XPP-007a
p-Akt_308_ch2,179.310135,14.858130724623468,7.429065362311734,8.2862749083444,XPP-007a
p-S6_240_ch1,774.659085,27.13593399031378,13.56796699515689,3.50295175203603,XPP-007a
p-S6_240_ch2,619.57226,30.117008895348512,15.058504447674256,4.860935655083801,XPP-007a
p-Rb_807_ch1,6201.0429075,282.70604374360767,141.35302187180383,4.559008024306396,XPP-007a
p-Rb_807_ch2,6455.85389425,329.66945029867765,164.83472514933882,5.106519690482812,XPP-007a
p-mTOR_ch1,215.363385,49.100360859162755,24.550180429581378,22.798843387032925,XPP-007a
p-mTOR_ch2,182.28655500000002,19.646439948713358,9.823219974356679,10.777777850216848,XPP-007a
p-MAPK_ch1,311.642655,42.60756762853287,30.128100000000014,13.671930637522284,XPP-007a
p-MAPK_ch2,306.005915,31.257620930322474,15.628810465161237,10.21471134972096,XPP-007a
p-Akt_473_ch1,213.163115,21.173039032851822,10.586519516425911,9.932787402197524,XPP-007a
p-Akt_473_ch2,180.93049,10.591815001020041,5.295907500510021,5.854079652920877,XPP-007a
p-p53_ch1,328.15184,32.277078445069435,16.138539222534718,9.83601933942209,XPP-007a
p-p53_ch2,319.08254,26.037257189058263,13.018628594529131,8.160038211134419,XPP-007a
p-Src_ch1,568.224615,17.806413949098985,8.903206974549493,3.133692817777524,XPP-007a
p-Src_ch2,495.61711499999996,53.33731977343193,26.668659886715965,10.761799413128003,XPP-007a
hydroxy-HIF_ch1,335.29594,44.320084332905246,22.160042166452623,13.218198923883554,XPP-007a
thermal,-0.662367500000002,1.3743694417350087,0.6871847208675044,-207.49348990326436,XPP-007b
p-c-Abl_ch1,319.97535025,36.30398980609922,18.15199490304961,11.345870792151501,XPP-007b
p-c-Abl_ch2,473.95129,37.632817361241614,18.816408680620807,7.940228912815411,XPP-007b
hydroxy-HIF_ch2,569.49983,26.815072611934735,13.407536305967367,4.708530397969519,XPP-007b
p-PDK1_ch1,703.7303449999999,60.10746037663848,30.05373018831924,8.541263113591965,XPP-007b
p-PDK1_ch2,1238.52857,66.37313159431817,33.18656579715908,5.359031127906736,XPP-007b
p-GSK3b_ch1,904.3014450000001,83.71863070780098,41.85931535390049,9.257823391822733,XPP-007b
p-GSK3b_ch2,1323.13177,101.70972712635047,50.854863563175236,7.687044437482631,XPP-007b
p-p70S6K_ch1,629.1733300000001,43.871431811128154,21.935715905564077,6.972868956655895,XPP-007b
p-p70S6K_ch2,824.72999775,10.61191482130113,5.305957410650565,1.286713815461083,XPP-007b
p-S6_235_ch1,787.856985,57.28768976624329,28.643844883121645,7.271331073652066,XPP-007b
p-S6_235_ch2,1916.18021,96.28185793967526,48.14092896983763,5.024676564198273,XPP-007b
p-Rb_780_ch1,2283.299435,139.922686173913,69.9613430869565,6.1280918318938316,XPP-007b
p-Rb_780_ch2,5283.875185,166.8181005930711,83.40905029653555,3.157116600078643,XPP-007b
p-Akt_308_ch1,183.17728,19.629995899625133,9.814997949812566,10.716392283816603,XPP-007b
p-Akt_308_ch2,390.762235,62.442955811177534,31.221477905588767,15.979782644855007,XPP-007b
p-S6_240_ch1,794.0322600000001,70.70162682495952,35.35081341247976,8.904125233521306,XPP-007b
p-S6_240_ch2,1708.935735,65.70383886854202,32.85191943427101,3.8447226260700793,XPP-007b
p-Rb_807_ch1,4147.676825,186.71872278248642,93.35936139124321,4.501766426377408,XPP-007b
p-Rb_807_ch2,6830.2696825,273.18055383742376,136.59027691871188,3.999557360631693,XPP-007b
p-mTOR_ch1,151.3633125,11.365322822924643,5.6826614114623215,7.508637750594049,XPP-007b
p-mTOR_ch2,400.450155,35.00804789524592,17.50402394762296,8.742173640873213,XPP-007b
p-MAPK_ch1,278.5046825,15.159114397150367,7.579557198575183,5.443037532106975,XPP-007b
p-MAPK_ch2,393.3730953333333,12.10286572642798,6.987592785119091,3.0766887390131124,XPP-007b
p-Akt_473_ch1,225.63098250000002,28.694696206089354,14.347348103044677,12.717533686265517,XPP-007b
p-Akt_473_ch2,723.9317524999999,82.95557819524872,41.47778909762436,11.459032969443998,XPP-007b
p-p53_ch1,261.9061125,28.23694236555412,14.11847118277706,10.781322396801304,XPP-007b
p-p53_ch2,497.71962,38.56820851674173,19.284104258370864,7.748982954849505,XPP-007b
p-Src_ch1,649.29448,48.17899298750439,24.089496493752193,7.4202067738977835,XPP-007b
p-Src_ch2,1079.70063,58.71032046628035,29.355160233140175,5.437648069750626,XPP-007b
